Voter ID,County,Candidate
18021161,Marsh,Khan
10692272,Queen,Li
16283275,Queen,Khan
11477176,Marsh,Khan
17154382,Marsh,Correy
14973760,Marsh,Correy
13040057,Marsh,Khan
11613990,Marsh,Correy
16238664,Marsh,Khan
19829653,Marsh,Khan
14394774,Marsh,Correy
13752110,Marsh,Khan
14383059,Marsh,Correy
11666259,Bamoo,Khan
14831733,Queen,Correy
10296412,Marsh,Khan
10723683,Queen,Correy
10302695,Queen,Khan
17044010,Marsh,Correy
16137554,Marsh,Correy
17163956,Marsh,Khan
18488273,Marsh,Correy
11758907,Marsh,Khan
14170458,Marsh,Li
14109186,Marsh,Li
15549938,Marsh,Correy
17651494,Marsh,Khan
18153851,Marsh,Khan
15097795,Marsh,Khan
14301615,Marsh,Correy
14821434,Marsh,Khan
12361633,Queen,Khan
17745491,Marsh,Correy
13722299,Marsh,Khan
19401511,Marsh,Khan
11774037,Marsh,Khan
11377201,Queen,Khan
13907801,Bamoo,Khan
17567375,Marsh,Li
10588590,Queen,Correy
10048308,Bamoo,Khan
14867349,Bamoo,Correy
18626454,Trandee,Khan
13999533,Queen,Khan
15962372,Marsh,Khan
15660701,Marsh,Khan
14497687,Queen,Khan
19091555,Marsh,Khan
12691773,Marsh,Khan
16825019,Marsh,Khan
19177595,Marsh,Khan
14424187,Marsh,Correy
18079582,Queen,Khan
11272849,Bamoo,Khan
12105022,Bamoo,O'Tooley
14648888,Marsh,Khan
14835536,Queen,Correy
13524890,Marsh,Khan
12157133,Marsh,Khan
10669193,Queen,Li
12772529,Marsh,Correy
16889569,Queen,Li
12984927,Marsh,Khan
14829023,Marsh,Khan
10209634,Marsh,Khan
15865520,Marsh,Correy
10623449,Queen,Correy
11604705,Marsh,O'Tooley
12407964,Marsh,Khan
13557370,Marsh,Correy
12882400,Queen,Khan
16622922,Marsh,Khan
15276554,Queen,Li
19991603,Marsh,Khan
14590037,Marsh,Correy
15612458,Marsh,Correy
18531365,Marsh,Correy
16940301,Marsh,Khan
13436599,Queen,Correy
18734636,Bamoo,Khan
10336340,Marsh,Li
15990172,Marsh,Khan
12221366,Queen,Khan
10908144,Queen,Khan
15690477,Bamoo,Khan
13769786,Marsh,Khan
12243380,Queen,Khan
13541192,Queen,Khan
10103710,Queen,Khan
17725660,Marsh,Li
14677136,Bamoo,Khan
19027344,Marsh,Li
11651790,Bamoo,Khan
12076578,Queen,Khan
15994952,Queen,Khan
13571149,Marsh,Khan
12275744,Marsh,Correy
17032529,Bamoo,Khan
15927996,Marsh,Correy
15449981,Raffah,Correy
13471654,Marsh,Khan
14272985,Queen,Li
14052429,Marsh,Correy
14511729,Marsh,Khan
18211223,Marsh,O'Tooley
15819640,Marsh,Khan
15640378,Queen,Correy
17366583,Marsh,Khan
15705562,Marsh,Khan
16405741,Marsh,Khan
14356209,Marsh,Khan
17776843,Marsh,Khan
15689282,Marsh,Li
10747606,Marsh,Khan
18317009,Queen,Correy
19734170,Marsh,Li
16882257,Marsh,Khan
19521549,Marsh,Li
18770591,Queen,Correy
16219067,Marsh,Khan
19962553,Marsh,O'Tooley
16740656,Marsh,Khan
18501853,Marsh,Li
13954159,Marsh,Khan
14459584,Bamoo,Correy
11007495,Marsh,Li
13828919,Queen,Correy
15762337,Bamoo,Khan
16538350,Marsh,Correy
10732739,Marsh,Khan
17509097,Marsh,Khan
13297680,Marsh,Khan
13850428,Marsh,Khan
11913745,Marsh,Li
17705784,Marsh,Khan
11280418,Bamoo,Khan
19922621,Marsh,Khan
13434494,Marsh,Khan
11893514,Marsh,Khan
15323553,Marsh,Khan
12367907,Queen,Khan
14057354,Marsh,Li
19344461,Marsh,Correy
10202453,Raffah,Khan
12344202,Queen,Khan
15311153,Queen,Khan
10109166,Marsh,Khan
14002111,Trandee,Khan
15943527,Bamoo,Khan
13492585,Marsh,Khan
14596884,Raffah,Correy
10351197,Marsh,Khan
12400207,Queen,Correy
12143418,Queen,Correy
14153028,Bamoo,Khan
16879392,Trandee,Khan
10053225,Queen,Correy
15052744,Queen,Li
17360675,Queen,Khan
15671706,Marsh,Correy
11690025,Marsh,Khan
14376392,Marsh,Khan
13739813,Marsh,Correy
10718443,Marsh,Khan
18365726,Bamoo,Correy
14076236,Marsh,Khan
11732704,Marsh,Khan
15190436,Marsh,Khan
11793234,Marsh,Correy
11687961,Marsh,Correy
19842225,Marsh,Khan
10733052,Trandee,Khan
18022510,Marsh,Khan
16113355,Queen,Khan
10572766,Marsh,Correy
12503841,Queen,Li
16393545,Queen,Correy
14376639,Marsh,Khan
17607439,Marsh,Correy
15678357,Queen,Correy
16079462,Marsh,Correy
10969701,Queen,Khan
10151178,Marsh,Khan
16376436,Marsh,Khan
10535377,Marsh,Khan
13007718,Marsh,Khan
16208787,Raffah,Correy
13909671,Marsh,Khan
10177886,Marsh,Khan
11509161,Bamoo,Khan
19755766,Marsh,Li
12981345,Marsh,Khan
17998110,Marsh,Khan
12149274,Queen,Correy
13055747,Marsh,Khan
15729364,Marsh,Khan
16967182,Marsh,Khan
10800580,Marsh,Correy
18678571,Bamoo,Correy
10446299,Marsh,Li
14345503,Marsh,Khan
16735497,Marsh,Li
10892722,Trandee,Li
18288701,Marsh,Khan
16039816,Marsh,Khan
10975789,Queen,Correy
18674231,Marsh,Khan
16348853,Marsh,Khan
15804968,Marsh,Khan
13332228,Marsh,Khan
11428496,Marsh,Correy
18398817,Bamoo,Correy
13956922,Marsh,Khan
16310652,Marsh,Correy
15497934,Bamoo,Khan
17642846,Marsh,Khan
19796565,Queen,Khan
11139984,Marsh,Khan
16410391,Queen,Khan
15841974,Marsh,Khan
18585228,Bamoo,Li
16671699,Bamoo,O'Tooley
10029653,Marsh,Li
11822503,Bamoo,Khan
18524106,Queen,Correy
16171571,Queen,Khan
17470741,Marsh,Li
15456899,Marsh,Khan
15921393,Marsh,Khan
11593757,Marsh,Khan
12516639,Marsh,Li
16993950,Trandee,Li
17747554,Marsh,Li
10836425,Marsh,Correy
11252679,Queen,Khan
10661094,Queen,Khan
10511483,Bamoo,Khan
10562710,Bamoo,Khan
11665807,Marsh,Li
18788966,Marsh,Khan
15113779,Marsh,Khan
18087540,Marsh,Khan
18441501,Queen,Li
10528342,Bamoo,Li
17676445,Marsh,Khan
19639138,Bamoo,Correy
12796112,Marsh,Khan
15956814,Marsh,Khan
18337206,Raffah,Correy
10641312,Marsh,Khan
18563853,Bamoo,Li
11466579,Queen,Khan
13642903,Marsh,Khan
16406002,Queen,Khan
11540494,Bamoo,Khan
14187707,Queen,Khan
19874446,Marsh,Khan
12963162,Marsh,Correy
10940188,Marsh,Li
17544504,Marsh,Khan
19197086,Marsh,O'Tooley
14486897,Marsh,Khan
14704190,Queen,Khan
18118640,Bamoo,Khan
13015054,Marsh,O'Tooley
15209393,Queen,Correy
17876236,Marsh,Li
11888828,Queen,Khan
12722114,Marsh,Khan
12346883,Marsh,Khan
12125939,Queen,Li
13277558,Bamoo,Khan
18164829,Marsh,Correy
15927371,Marsh,Li
11467875,Bamoo,Khan
14873560,Marsh,Khan
13440939,Marsh,Correy
14672795,Bamoo,O'Tooley
16443030,Raffah,Khan
11369100,Marsh,Khan
13269080,Marsh,Khan
17997803,Marsh,Khan
16069291,Marsh,Khan
14009653,Marsh,Khan
11551576,Marsh,Khan
16056840,Queen,Li
17266457,Marsh,Khan
15367453,Queen,Khan
10467519,Marsh,Correy
18882399,Marsh,Li
14862833,Queen,Khan
17971075,Marsh,O'Tooley
14809735,Bamoo,Khan
12656579,Marsh,Khan
19614560,Queen,Khan
10734604,Marsh,Khan
12340893,Marsh,Khan
18402927,Marsh,Khan
19702170,Marsh,Khan
10172518,Marsh,Khan
17278357,Queen,Khan
14085675,Queen,Correy
11193109,Marsh,Correy
17895438,Marsh,Khan
15292671,Bamoo,Correy
14810357,Marsh,Khan
13554749,Marsh,Khan
15891477,Queen,Khan
13843970,Queen,Khan
19342818,Marsh,Correy
15053110,Trandee,Khan
16287195,Queen,Li
13369748,Marsh,Khan
15071001,Trandee,Li
11185698,Marsh,Li
13472096,Marsh,Khan
11905261,Queen,Correy
17622202,Marsh,Li
19563684,Marsh,Khan
15585095,Marsh,Correy
19440408,Marsh,Correy
11133048,Marsh,Khan
13619943,Queen,Khan
16207926,Marsh,Khan
17765453,Queen,Li
12671926,Marsh,Correy
16902988,Marsh,Khan
17490236,Bamoo,Khan
10965919,Marsh,Khan
15708271,Marsh,Khan
12385690,Bamoo,Khan
15136733,Marsh,Khan
18385802,Marsh,Khan
13566625,Marsh,Li
10217973,Bamoo,Correy
18049988,Marsh,Correy
19258129,Raffah,Khan
13264774,Marsh,Li
17858053,Raffah,Khan
15486598,Marsh,Li
10463523,Marsh,Correy
11523737,Raffah,Correy
14312050,Marsh,Correy
11385195,Marsh,Li
11687813,Marsh,Correy
10618997,Marsh,O'Tooley
15600661,Queen,Khan
16359676,Marsh,Khan
14489093,Bamoo,Khan
18533699,Marsh,Correy
11079370,Bamoo,Khan
15826264,Marsh,Correy
10516218,Marsh,Khan
12614619,Marsh,Correy
15178899,Marsh,Correy
11281990,Queen,Khan
17890162,Marsh,Li
16597201,Queen,Correy
14780645,Bamoo,Khan
13178513,Marsh,Khan
14265701,Marsh,Khan
19296629,Marsh,Khan
13007016,Marsh,Khan
12869741,Marsh,Correy
14898005,Marsh,Khan
17960613,Marsh,Khan
17399730,Marsh,Khan
19651707,Marsh,Khan
14748185,Raffah,Khan
10928734,Bamoo,Khan
18373498,Queen,Khan
11722687,Queen,Khan
13519154,Bamoo,Khan
10926216,Bamoo,Khan
11979099,Queen,O'Tooley
11516004,Queen,Khan
17476855,Marsh,Li
18568601,Marsh,Khan
16005511,Marsh,Li
17781697,Marsh,Khan
19235378,Marsh,Khan
16280036,Marsh,Li
12052753,Queen,Khan
19659466,Marsh,Khan
11911831,Marsh,Correy
18993034,Marsh,Khan
12001405,Queen,Li
16349516,Marsh,Khan
14405015,Queen,Khan
11801465,Marsh,Khan
18914238,Marsh,Khan
12595439,Marsh,Khan
15874279,Raffah,Correy
12766276,Marsh,Li
10376031,Marsh,Correy
15333197,Marsh,Khan
17502381,Queen,Khan
14225014,Marsh,Khan
19697292,Marsh,Khan
14888143,Marsh,O'Tooley
16407371,Marsh,Khan
16717813,Marsh,Khan
14760577,Marsh,Khan
13131340,Marsh,Khan
16969817,Marsh,Khan
19811882,Marsh,Khan
16982151,Marsh,Correy
18020902,Marsh,Khan
18918031,Marsh,Khan
14263070,Marsh,Khan
13884527,Queen,Khan
16672803,Queen,Khan
10699961,Marsh,Khan
13629992,Queen,Khan
14500730,Marsh,Khan
12802870,Marsh,Correy
11334104,Bamoo,Khan
12728438,Marsh,Khan
13860622,Marsh,Khan
19904068,Queen,Khan
15325725,Queen,Li
15422282,Raffah,Khan
18043562,Queen,Khan
17072833,Bamoo,Li
16878043,Raffah,Khan
12896758,Marsh,Khan
11831008,Queen,Khan
18702004,Marsh,Khan
18304403,Queen,Correy
10213092,Marsh,Khan
18760092,Marsh,Khan
14929676,Queen,Khan
16122049,Marsh,Khan
17137768,Marsh,Li
13460010,Marsh,Khan
18324885,Marsh,Khan
10672528,Marsh,Khan
13616648,Marsh,Correy
13440349,Marsh,Khan
19146554,Queen,Khan
13125604,Marsh,Khan
19872218,Queen,Correy
15250400,Marsh,Khan
15738959,Bamoo,Khan
13720612,Marsh,Correy
13589422,Marsh,Khan
14453909,Bamoo,Li
14391396,Marsh,Li
19015448,Marsh,O'Tooley
11175003,Bamoo,Li
15565061,Queen,Khan
10428524,Queen,Khan
17504367,Marsh,Khan
11224181,Marsh,Khan
17253365,Queen,Correy
13086219,Marsh,Khan
19871030,Marsh,Correy
12662267,Marsh,Khan
16012459,Marsh,Khan
17133385,Marsh,Khan
11749942,Marsh,Khan
15784643,Marsh,Correy
19349953,Marsh,Correy
19694496,Marsh,Correy
12320980,Marsh,Khan
14116758,Bamoo,O'Tooley
18603519,Queen,Khan
19164018,Queen,Correy
15768902,Marsh,Correy
17269469,Marsh,Khan
16114812,Marsh,Khan
17779534,Queen,Khan
17121256,Bamoo,Khan
19674253,Marsh,Khan
12805032,Marsh,Correy
10613205,Marsh,Li
11845257,Marsh,Khan
13215051,Marsh,Correy
11190781,Bamoo,Li
18897245,Raffah,Khan
18598430,Marsh,Khan
12079859,Queen,Khan
18468696,Bamoo,Khan
11004632,Queen,Correy
14602007,Marsh,Khan
15148625,Marsh,Li
11942060,Marsh,Khan
13280403,Marsh,Li
16005293,Queen,Correy
11436028,Marsh,Khan
13430180,Marsh,Li
19398332,Marsh,Khan
13083013,Bamoo,Khan
13293581,Queen,Khan
19959596,Marsh,Khan
17009391,Raffah,Khan
11208280,Marsh,Khan
12122422,Queen,Correy
10881889,Marsh,Khan
17647196,Marsh,Li
15991502,Queen,Khan
16228390,Marsh,Correy
14654269,Marsh,Khan
13548297,Marsh,Li
13356244,Marsh,Correy
19563656,Marsh,Li
15691066,Marsh,Khan
19671086,Marsh,Khan
11444661,Marsh,Correy
11034719,Bamoo,Correy
13705378,Marsh,Khan
10767284,Marsh,Correy
16066865,Bamoo,Khan
12853763,Marsh,O'Tooley
18727124,Marsh,Khan
15414751,Marsh,Khan
11951973,Marsh,Khan
19464973,Marsh,Khan
18210403,Bamoo,Khan
12537764,Queen,Khan
10380167,Marsh,Correy
16636724,Marsh,Li
18661719,Bamoo,Khan
10242486,Marsh,Correy
17315046,Raffah,Li
13418089,Marsh,O'Tooley
10028760,Queen,Khan
11116449,Marsh,Correy
13759491,Queen,Li
14224204,Marsh,Khan
14976730,Marsh,Correy
10966650,Marsh,Khan
15703959,Marsh,Khan
16414476,Marsh,Khan
14670678,Marsh,Khan
19424332,Queen,Khan
11549494,Marsh,Correy
19942591,Marsh,Khan
11403462,Marsh,Khan
14950784,Marsh,Khan
18169494,Queen,Khan
13258313,Marsh,Li
14181300,Marsh,Correy
11166836,Queen,Correy
12956936,Queen,Khan
12182823,Bamoo,Khan
11331664,Marsh,Li
16229909,Marsh,Correy
15322319,Trandee,Correy
15767633,Marsh,Khan
12340621,Marsh,Correy
17898291,Marsh,O'Tooley
12508970,Marsh,Khan
18072733,Marsh,Correy
10293234,Marsh,Khan
13631544,Queen,Khan
13767547,Marsh,Khan
14608289,Marsh,Correy
14108087,Bamoo,Khan
14760991,Marsh,Khan
13728223,Bamoo,Correy
18243554,Marsh,Khan
12046930,Trandee,Khan
16290050,Marsh,Khan
15944498,Marsh,Khan
17603317,Trandee,Khan
16026513,Marsh,Li
16465837,Marsh,Correy
18994337,Queen,Correy
14480277,Marsh,Correy
11809477,Marsh,Khan
15015024,Marsh,Khan
12418219,Marsh,Khan
10787628,Bamoo,Khan
12469867,Marsh,Khan
11854043,Bamoo,Khan
19937838,Marsh,Khan
11426901,Marsh,Khan
17968835,Queen,Correy
19271388,Marsh,Khan
14583887,Marsh,Khan
17703409,Queen,Khan
11558460,Queen,Khan
14369319,Marsh,Correy
10470134,Marsh,Correy
15960809,Marsh,Li
14726131,Trandee,Khan
12496457,Marsh,O'Tooley
12235469,Marsh,Khan
16062507,Queen,Khan
12368049,Marsh,Khan
11433554,Queen,Khan
18433805,Queen,Khan
16378566,Marsh,Khan
14484586,Marsh,Khan
16716807,Queen,Khan
11785392,Marsh,Khan
10395243,Queen,Li
17639972,Bamoo,Correy
16835764,Bamoo,Khan
11935722,Queen,Correy
10565501,Marsh,Correy
11772294,Marsh,Khan
16090572,Marsh,Khan
13957258,Marsh,Khan
17816124,Marsh,Khan
10463938,Marsh,Khan
15188776,Marsh,Correy
13695619,Marsh,Khan
14785865,Marsh,Li
15040842,Marsh,Khan
11506113,Queen,Khan
19580953,Marsh,Khan
16466593,Marsh,Khan
18668196,Marsh,Khan
11933008,Marsh,Khan
19351064,Marsh,Correy
17580526,Marsh,Khan
15808088,Marsh,Khan
16111082,Queen,Khan
11368923,Marsh,Khan
18898882,Marsh,Khan
19344001,Marsh,Khan
11852405,Marsh,Khan
19079874,Queen,Khan
11471672,Marsh,Correy
15323892,Marsh,Khan
15604894,Marsh,Khan
10590029,Queen,Khan
16282799,Marsh,Khan
12299298,Queen,Khan
14668465,Marsh,Khan
11844633,Marsh,O'Tooley
10300308,Marsh,Khan
11685319,Marsh,Khan
16087432,Queen,Khan
10662273,Marsh,Khan
11028070,Marsh,Khan
15383487,Queen,Correy
13396303,Queen,O'Tooley
14825602,Marsh,Khan
11063313,Marsh,Correy
17477216,Marsh,Khan
19763226,Marsh,Correy
12440770,Marsh,Correy
15344111,Queen,Khan
19489131,Marsh,Khan
19505364,Bamoo,Khan
12556759,Queen,Khan
13359668,Marsh,Khan
14759277,Queen,Khan
11895015,Queen,Khan
19438049,Queen,Li
13219180,Bamoo,Correy
12418868,Bamoo,Li
19514656,Marsh,Correy
15250517,Marsh,Khan
14907649,Marsh,Khan
13564471,Marsh,Khan
10119415,Marsh,Khan
18714771,Marsh,Correy
19567660,Bamoo,Correy
18915816,Marsh,Correy
15108348,Marsh,Correy
11003308,Queen,Khan
12653845,Marsh,Khan
19874705,Queen,Correy
16184295,Bamoo,Correy
19421384,Queen,Khan
15426218,Marsh,Khan
11712760,Marsh,Khan
15751348,Marsh,Khan
15514533,Bamoo,Khan
12466568,Marsh,Li
11885320,Marsh,Khan
17653100,Queen,Li
10999179,Marsh,Khan
11534062,Queen,Correy
14884312,Marsh,Khan
12232273,Queen,Khan
16730895,Bamoo,Correy
11526593,Marsh,Khan
10599942,Marsh,Khan
19514358,Marsh,Khan
14996728,Marsh,Khan
14365228,Bamoo,Khan
12623400,Marsh,Correy
17774868,Queen,Khan
17754554,Marsh,Khan
14110903,Marsh,Khan
14918441,Marsh,Khan
13689256,Marsh,Correy
11235026,Queen,Khan
10605645,Marsh,Khan
16466860,Marsh,Li
15591961,Bamoo,Correy
12750668,Queen,Khan
12557425,Raffah,Correy
12199460,Marsh,Khan
10342877,Marsh,Khan
13549704,Marsh,Correy
10198484,Marsh,Li
14966427,Queen,Khan
13132271,Marsh,Khan
17270275,Queen,Correy
16643830,Marsh,O'Tooley
14655222,Marsh,Correy
19475916,Marsh,Khan
10515537,Marsh,Khan
12769134,Marsh,Correy
11721021,Marsh,Khan
12769158,Marsh,Correy
16150609,Queen,Khan
14293075,Bamoo,Khan
14349699,Bamoo,Khan
12120244,Bamoo,Correy
10076365,Marsh,Khan
12287728,Marsh,Khan
14244826,Marsh,Khan
10905622,Queen,O'Tooley
12412930,Marsh,Li
17283475,Raffah,Khan
17377718,Marsh,Khan
19823462,Marsh,Khan
11361958,Marsh,Khan
14183104,Queen,Correy
13932220,Marsh,Khan
12009393,Marsh,Khan
17826296,Marsh,Khan
14200312,Queen,Khan
19841933,Marsh,O'Tooley
15802198,Marsh,Khan
10621539,Queen,Khan
11654241,Bamoo,Li
10336519,Marsh,O'Tooley
15719183,Marsh,Khan
17175738,Queen,Khan
13193226,Marsh,Khan
14441512,Marsh,Khan
19954439,Bamoo,O'Tooley
16606512,Bamoo,Khan
19067763,Marsh,Khan
19977832,Marsh,Khan
11496112,Queen,Khan
12211796,Trandee,Khan
12539479,Marsh,Khan
13228006,Marsh,Li
17502288,Marsh,Khan
11406698,Queen,Khan
15044412,Queen,Correy
12362838,Marsh,Khan
17231457,Bamoo,Khan
13504199,Marsh,Khan
14465013,Queen,Khan
14881546,Queen,Khan
12154619,Marsh,Khan
11626938,Marsh,Khan
13291436,Marsh,Khan
14916938,Queen,Khan
15557078,Marsh,Khan
14548724,Marsh,Khan
10521834,Marsh,Khan
12702372,Marsh,Correy
19486103,Marsh,Correy
14715641,Marsh,Correy
17587577,Queen,Khan
13879693,Marsh,Correy
19798767,Marsh,Khan
13976247,Queen,Li
10299611,Marsh,Khan
15425935,Marsh,Khan
19747722,Bamoo,Khan
15016686,Marsh,Khan
17948786,Marsh,Li
13372340,Marsh,Khan
15546530,Marsh,O'Tooley
18730226,Marsh,Khan
14121904,Raffah,Li
17033438,Trandee,Khan
18625157,Marsh,Khan
10539429,Queen,Khan
18856282,Marsh,Correy
12750617,Queen,Khan
12626266,Marsh,Khan
12117085,Queen,Khan
14599808,Marsh,Khan
11813364,Marsh,Khan
19492667,Marsh,Khan
15247277,Marsh,Li
12151324,Marsh,Khan
16714976,Marsh,Li
11092693,Marsh,Li
14347128,Bamoo,Khan
14701781,Marsh,Correy
18578355,Marsh,Khan
15678184,Marsh,Li
19198771,Marsh,Khan
10381008,Marsh,Khan
19670201,Marsh,Khan
11860676,Marsh,Khan
19679147,Marsh,Correy
13591905,Queen,Khan
16547660,Trandee,Correy
18360174,Marsh,Li
14286376,Marsh,Khan
11716279,Bamoo,Correy
13218441,Marsh,Correy
19153864,Marsh,O'Tooley
12195508,Marsh,Khan
10099858,Queen,Khan
14364105,Marsh,Li
16654579,Queen,Li
18347087,Marsh,Khan
11941866,Marsh,Correy
12254000,Marsh,Khan
14426123,Marsh,Khan
15639611,Queen,Li
13514766,Marsh,Khan
16029783,Marsh,Correy
10836795,Bamoo,Correy
10436758,Marsh,Li
12454709,Raffah,Khan
15732917,Marsh,O'Tooley
19903534,Queen,Correy
13650323,Marsh,Khan
15654483,Marsh,Li
10465416,Trandee,Correy
17064443,Marsh,Khan
15081583,Marsh,Khan
12323343,Marsh,Khan
19475571,Trandee,Li
18738363,Queen,Khan
19878717,Raffah,Khan
10045565,Queen,Khan
13504968,Trandee,Khan
15831140,Marsh,Correy
18684573,Marsh,Khan
11578181,Raffah,Khan
12658970,Marsh,Khan
14212372,Marsh,Khan
11203910,Marsh,Khan
15342518,Marsh,Khan
18111814,Queen,Khan
13787469,Marsh,Khan
16490746,Marsh,O'Tooley
11379449,Marsh,Khan
19159883,Marsh,Li
15535903,Marsh,Khan
17004439,Raffah,Khan
16558496,Marsh,Khan
10895509,Queen,Li
15344958,Marsh,Khan
13855758,Marsh,Khan
19339438,Marsh,Li
12285400,Marsh,Li
18172187,Marsh,Correy
14460013,Marsh,Khan
17648113,Marsh,Khan
10277710,Trandee,Li
12073729,Marsh,Khan
11557883,Queen,Khan
19976417,Marsh,Khan
11850745,Bamoo,Khan
15177201,Marsh,Correy
11478886,Marsh,Correy
11406365,Bamoo,Khan
11797065,Marsh,Correy
15424267,Marsh,O'Tooley
17132081,Marsh,Li
17882717,Bamoo,Khan
18924464,Queen,Khan
18402327,Queen,Khan
16601086,Marsh,Khan
15716060,Queen,Khan
15566428,Raffah,Khan
17959066,Marsh,Khan
10540987,Marsh,Correy
11893021,Queen,Li
14881984,Marsh,Khan
17441930,Trandee,Khan
12633863,Queen,Correy
12700677,Raffah,Correy
18129325,Queen,Correy
10095667,Marsh,Khan
18523746,Marsh,Correy
18506974,Bamoo,Correy
17504283,Queen,Correy
18393451,Marsh,Khan
16630779,Marsh,Khan
11665291,Marsh,Khan
11110352,Marsh,Khan
14723653,Marsh,Khan
11212277,Marsh,Li
14122854,Marsh,Khan
10356538,Marsh,Li
10568168,Marsh,Correy
11080081,Queen,Khan
16545556,Raffah,Li
16889437,Marsh,Khan
15069459,Marsh,Khan
12008055,Marsh,Khan
10370337,Marsh,Khan
18359047,Marsh,Li
11558143,Marsh,Khan
14742811,Marsh,Khan
15510383,Marsh,Correy
14240164,Queen,Khan
18626496,Queen,Khan
10800483,Queen,Khan
13005776,Marsh,Correy
13047805,Marsh,Correy
16682624,Marsh,Correy
15393557,Marsh,Correy
16278248,Marsh,Khan
13840021,Marsh,Khan
15826818,Marsh,Li
19493116,Queen,Khan
12823736,Queen,Khan
15549335,Raffah,Khan
13754201,Marsh,Khan
12955229,Marsh,Khan
17208156,Marsh,Khan
12698768,Marsh,Li
12239069,Raffah,Khan
14952521,Queen,Khan
19534927,Bamoo,Khan
10106269,Queen,Khan
14383394,Marsh,Correy
15160566,Queen,Khan
19592390,Marsh,Khan
19802794,Marsh,Correy
16659560,Raffah,Correy
11918677,Marsh,Khan
16827670,Bamoo,Khan
19261067,Marsh,Khan
19178152,Queen,Khan
16494277,Marsh,Khan
17812093,Marsh,Khan
10213959,Trandee,Khan
16220667,Marsh,Khan
12526003,Queen,Li
18158444,Marsh,Khan
13153321,Marsh,Khan
10306383,Marsh,Khan
10240811,Marsh,Khan
18943820,Marsh,Khan
12293186,Marsh,Li
10496560,Marsh,Li
11329858,Queen,Correy
10464038,Bamoo,Khan
19818595,Marsh,Khan
16725426,Marsh,Khan
17364174,Marsh,Khan
11769110,Marsh,Khan
18932290,Marsh,Correy
17181661,Raffah,Li
16862878,Marsh,Khan
17458797,Marsh,Khan
13385885,Queen,Li
17879997,Marsh,Khan
18602610,Raffah,Khan
17715205,Marsh,Correy
18670018,Marsh,Khan
16906043,Queen,Li
19341653,Marsh,Khan
10133441,Trandee,Li
16394264,Marsh,Khan
15265645,Marsh,Correy
15978046,Marsh,Khan
10050351,Marsh,Khan
15418521,Marsh,Correy
18890316,Marsh,Khan
18297049,Bamoo,Khan
17232603,Marsh,O'Tooley
18531578,Queen,Correy
17670203,Queen,Khan
15693719,Marsh,Correy
13046028,Queen,Li
14025288,Queen,Khan
16478561,Marsh,Khan
15686906,Marsh,Correy
15188771,Bamoo,Li
17900988,Marsh,Khan
12969641,Bamoo,Khan
11270010,Queen,Correy
10858809,Marsh,Khan
16302991,Marsh,Khan
17118085,Marsh,Correy
13766425,Marsh,Khan
18687414,Queen,Li
10107643,Marsh,Khan
15038521,Marsh,Correy
13089266,Queen,Khan
16361994,Bamoo,Khan
11991923,Queen,Khan
12755913,Raffah,Correy
14984122,Marsh,Khan
15748354,Marsh,Khan
11743329,Bamoo,Khan
11717338,Marsh,Khan
12069481,Bamoo,Khan
18873076,Bamoo,Li
13765935,Marsh,Correy
10302864,Marsh,Correy
18793123,Marsh,Khan
16897582,Marsh,Correy
15627771,Bamoo,Khan
19315199,Marsh,Khan
11587269,Marsh,Li
11050763,Queen,Khan
16291159,Marsh,Correy
16843495,Bamoo,Li
11495247,Marsh,Khan
18358505,Queen,Li
17598780,Marsh,Khan
12999998,Marsh,Khan
14864374,Marsh,Li
11452195,Marsh,Li
19729726,Marsh,Khan
12717466,Marsh,Correy
10222703,Marsh,Khan
16313572,Marsh,Correy
16367441,Marsh,Khan
18411434,Marsh,Khan
13864829,Queen,Correy
14932963,Queen,Khan
10538553,Marsh,Li
15931487,Marsh,Correy
13441900,Marsh,Khan
10900459,Marsh,O'Tooley
18885130,Marsh,Khan
10275323,Marsh,Khan
13418907,Marsh,Khan
11916011,Queen,Khan
10738578,Marsh,Khan
12745194,Marsh,Correy
15501241,Bamoo,Khan
17870501,Marsh,Khan
11963431,Marsh,O'Tooley
18698698,Marsh,Khan
15097661,Marsh,Correy
11675053,Raffah,Khan
17252813,Marsh,Khan
15303329,Marsh,Khan
10874959,Queen,Khan
11339403,Marsh,Khan
14905080,Marsh,Khan
15403857,Bamoo,Khan
16088764,Bamoo,Khan
19460077,Trandee,Khan
15647769,Marsh,Khan
13556735,Marsh,Correy
16970127,Queen,Khan
14144397,Queen,Khan
17692732,Marsh,Khan
18482588,Bamoo,Khan
13140829,Marsh,Khan
13757437,Marsh,Khan
17614152,Queen,Khan
10851778,Marsh,Khan
14946197,Marsh,Khan
19824424,Marsh,Correy
15617553,Queen,Khan
19984664,Marsh,Khan
16794018,Queen,Khan
17342652,Marsh,Khan
16568961,Marsh,Khan
15245412,Trandee,Correy
10234551,Marsh,O'Tooley
13822996,Marsh,Khan
11300023,Marsh,Correy
17300142,Queen,Correy
14617890,Marsh,Khan
17403044,Marsh,Correy
11968354,Marsh,Khan
13555904,Trandee,Khan
13957888,Marsh,Khan
14274422,Marsh,Khan
14119288,Queen,Li
14981247,Marsh,Correy
13072138,Bamoo,Correy
10577442,Bamoo,Correy
13354391,Marsh,Khan
10183804,Marsh,Li
16297989,Raffah,Khan
13320257,Marsh,Khan
